comments,label
"Son đánh lên rất mịn môi, màu rất xinh luôn ý, chất lượng 5 sao mọi người nên mua đánh thử",0
"Đóng gói sản phẩm chắc chắn, nhưng vỏ son có tem dán đã bị bóc..k biết son có phải chính hãng hay không vì vỏ son k còn nguyên tem nữa..
Khá thất vọng ",1
"Mua hàng của shop nhiều rồi chưa bh thất vọng, màu 13 đẹp, đánh hàng ngày k bị nổi quá",0
"Màu đỏ trầm nhưng lên môi và tay ra màu hồng hồng :(
Son bị tràn ra ngoài, mỗi lần cầm vào là bị dính.Chất son lỏng kiểu dạng như nước vậy á :((được cái đúng chất son lì và gói hàng tốt! Buồn  nhất là màu, mình không hề thích hồng và....🤷🤦",1
"giao hàng siêu siêu nhanh 
đúng hàng 
gói hàng siêu xinkkkk 
mua lần 3 rồi hihi ",0
"Trời ơi, màu siêu siêu đẹp, chất son đặc hơn dòng cũ, vỏ cũng đẹp hơn nữa. Siêu ưng, mục t của t là săn đc cây màu 25 nữa <3",0
Màu lên thì guỳ từng môi. Đánh full môi đẹp hơn lòng môi. ,2
"Son đánh lên có mùi thoang thoảng, mịn, mềm môi, khô khá nhanh, màu này lên môi rất tự nhiên ",0
Đã test chất lượng sp ok màu lên chuẩn ,0
Ok nhưng màu nhạt hơn màu V6 thỏi đen trc mình dùng,2
"Son đẹp lắm nha shop,  đã mua hàng hai lần và lần nào cũng rất thích.  Chất mềm, mịn lắm ạ. Sẽ ủng hộ shop nhiều nhiều 😘😘😘",0
"Chất son thì khỏi nói, mềm mướt như nhung trên môi, mình chọn nhầm màu 14, ai da trắng đánh 14 là hết xảy luôn. Nếu muốn sang và trắng da nên mua màu 15, đảm bảo bạn không thất vọng. Hàng đóng gói kỹ lưỡng bằng hộp vô cùng xinh xắn",0
"Không biết sao nhưng màu son mình đánh ra tay chỉ thấy cam đất k có đỏ, khác hoàn toàn",1
Đóng gói đẹp nhưng sơn đánh lên môi không lên màu như ảnh . Son làm màu mắt sẽ đẹp hơn,1
"Shop giao hàng cực kì nhanh luôn, 1 ngày có hàng. 
Đóng hộp rất đẹp, son nhỏ mà cho hộp như hộp quà đẹp mê
Lại thích nhất là còn có cả tấm thiệp nhỏ cute",0
Đc . Giao hàng hơi lâu một chút ạ. Hi vọng shop sẽ cải thiện,2
"Son màu đẹp, đánh mềm môi, có tem chống giả hẳn hoi nên dùng rất yên tâm",0
"Chất lượng sản phẩm rất tuyệtttt vời, đóng gói cẩn thận vào giao hàng nhanh",0
"Son đúng màu đúng hãng, mướt mịn, hộp gói đẹp lần sau sẽ ủng hộ tiếp ạ ",0
Thời gian giao hàng hơi lâu nhưng đc tặng quà xinh ghê,0
Màu 4 này hợp với đánh lòng môi nha =))) abcdxyztghiklmnopqt ,2
Giao hàng nhanh bọc cẩn thận. Mua nhiều rồi nên an tâm chất lượng.,0
"Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm chắc chắn.....",0
"Đã dùng thử thấy rất ok, cảm ơn shoppppooooppooopppppppppppp",0
chất son bị loang màu,1
"Son đẹp
",0
Son lên màu siêu yêu nhé mọi người mua ở mall nên cảm thấy rất yên tâm về cchaast lượng của sản phâRm 😌😌😌😌😌😌😌😌😌😌😌😌,0
Tiếc quá ko nhận đc lịch. Huhu. Son đẹp mà thích mỗi màu này 😝😝😝,0
"son dùng thích lắm cầm rất chắc tay luôn ý, vì mình mua vào đợt sale nên giá siêu yêu luôn. Màu: 25 Final note :< Ôi thật sự là xinh lắm must have ý. Đây là 1 màu đỏ nâu pha chút ánh cam, đánh vào mùa thu đông thì vô cùng hợp nè, lên màu cực chuẩn, phù hợp với mọi tone da nhaa <3 sẽ ủng hộ shop nữa",0
"Màu đẹp, lâu trôi, chất son tốt, đã dùng tới thỏi thứ 2.......",0
"Chất lượng sp tuyệt vời, đóng gói sp chuẩn chỉnh, chưa đánh nên chưa biết chất son ntn",0
"CẢNH BÁO CHO BẠN NÀO SẮP MUA MÀU NÀY NHÉ CHẢ PHẢI ĐỎ ĐẤT GÌ ĐÂU RÕ HỒNG CÁNH SEN CHẤT CHẢ DƯỠNG GÌ VỪA DÍNH VỪA BẾT .TÔI ĐÃ TẶNG CHO BẠN NÓ GIẬN LUÔN
ĐỀ NGHỊ SHOP TEST LẠI MÀU 
Giao hàng nhanh gói tốt",1
"Chất lượng sản phẩm kém, không mua kèm được sản phẩm 0 đồng, chất lượng khác xa với hình ảnh? Mua màu 20 đỏ nhưng gửi về 20 không đỏ mà hồng tím. Quá xấu",1
Màu son đẹp😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘,0
"Giao hàng nhah, đóng gói đẹp ạ, jndkdndjsnsj djsnsjsnsjnsjsndjdkjdkjxjdjjdjsjsndjdjndjdndkdnbdbdhshbhgghjkkjjhgfffskdjdbdjdnjđn",0
Son siêu xinhhh,0
Cũng đẹp,0
"shop đóng gói sản phẩm cẩn thận, còn đc tặng thiệp 20/10 nữa. son có mùi thơm",0
Sản phẩm lên màu chuẩn . Chất son Mềm và mịn.,0
"mình mua màu 25 mình thấy màu son đẹp, thơm, mịn nhiều người bảo màu son hơi già nhưng mình muốn thử màu hot hit này nói chung là không hối hận gì cả ",0
Giao hàng nhanh lắm ạ. Màu số 3 là đỏ ớt nhưng ở ngoài sắc cam đất nhiều hơn. Nếu ko trang điểm thì hơi xỉn men răng với da 1 xíu.,0
đóng gói đẹp. yêu dễ sợ. iuuuuuuuuuuuuuuuuuuuuuuuuuuuuu 😍,0
"Giao hàng nhanh, đóng gói sản phẩm đẹp, màu khá trend, đáng đồng tiền. ",0
"Tuy giao hàng hơi chậm nhưng chất lượng sản phẩm rất tốt, son thơm mịn, thích lắm luôn ấy. Cảm ơn shop nhiều ạ",0
Chất lượng ok nhưng shop  giao son trầy khá nhiều. Mình mua tặng nên ko hài lòng lắm mong shop khắc phục,1
"Hài lòng lắm nhe. Vỏ son thì nhìn xinh, dùng để đánh lòng môi cực bảnh, em dùng phối với son các hãng khác. Anh giao hàng cũng dễ thương nữa. Sản phẩm chất lượng, ảnh cam thường đây ạ. ❤",0
"Canh mãi mới mua được màu 25. Vì màu hot nên hết hàng cực nhanh. Mới thử lên môi thì màu son lên chuẩn, tôn da, mềm môi. Trước có dùng cây màu 23, giờ dùng thêm cây 25 để thay đổi màu son khi đi chơi",0
Màu này mà trầm hơn chút nữa thì đẹp mê li. Chói loá như neon vậy hơi bùn. Chất bbia thì ok biết rồi,0
Sản phẩm đẹp..chất son min.giao hàng hơi chậm tí nhưng k sao..hàng dùng ok là đk rồi..sẽ ủng hộ shop dai dài...,0
Shop đóng gói và giao hàng nhanh đặt hôm trước hôm sau đã có hàng. Cây son đẹp mùi thơm đánh lên môi chất son mịn đẹp khỏi chê luôn. Dòng son này của Bbia ra nhiều version nhưng mà mình thấy dòng 3 này tương đối dễ dùng có thể sử dụng trên mặt mộc mà ko làm bợt mặt mà giá thì siêu ổn,0
"shop lừa đảo, khôngi thuận son , hoàn trả tiền lại mà không chấp nhận, shop nhắn tin không trả lời chặn, shop lừa đảo, coi như mất tiền oan, bố thí cho bọn lừa đảo",1
"Đóng gói sản phẩm chắc chắn, chất lượng son tốt,.. vvv",0
"Em đặt 11 cây son nhưng shop chỉ giao cho em có 5 cây và vẫn lấy tiền đầy đủ 11 cây, ăn mất của em hết 690k và em nhắn tin thì shop lại không thèm trả lời",1
Son rất ư là đẹp và mềm mịn lắm ,0
Son không lì ăn phát trôi luôn,1
Giao không đúng mã như đã đặt Chất lượng son ổn,1
"Ko coa j để chê, màu đẹp xuất sắc 😍 chất son mềm mịn, giao hàng nhanh ko ngờ. Có cái hộp đựng quá yêu. ",0
"Sản phẩm màu rất đẹp, mịn 😍😍😍",0
"Hàng ổn nha chế em, giao về đồng nai nhanh. Thứ 7 đặt sáng t2 có hàng. Màu lên ổn, kẻ mắt P2 đậm hướng nâu, xaid tự nhiên hơn màu đen đó mấy gái 😍",0
"Không cần nói nhiều nữa. Hàng đẹp, gói hàng cẩn thận mà bên giao hàng làm nát hết hộp. Sẽ ủng hộ shop lâu dài",0
Lần thứ 2 mua son bên shop ❤️,0
Shop giao hàng nhanh. Gói hàng đẹp. Son y hình và lên màu chuẩn,0
Mn cứ tin mua đi...chất son tuyệt vời,0
Vừa mở nắp son bền trong rụng luôn rồi,1
"Màu đẹp, chất son không khô môi, giao hàng nhanh còn đc kèm quà tặng",0
"Son đẹpnlawms mọi người ơi chất son thì khỏi bàn
Màu son là màu bên trái nhé mới mở ra nhìn màu son có vẻ tối nhưng đánh lên lạo k tối như ảnh của shop đâu các bạn muốn xem màu chuẩn thì nên xem ở video nhé
 của mk là màu 5",0
"Ui vỏ hộp hồng ánh kim xinh cực kì luôn 😍😍 
Thời gian giao hàng nhanh . Ưng cực kì 😘
",0
"Sản phẩm bên mk chưa bh làm e thất vọng chất son mịn lì như nhung đánh sướng thôi rồi 
Mà giao hàng thì nhanh chớp mắt lun 🥰 quá ưng ",0
"Chất son đỉnh kout thích nhất trong các loại từng dùng. Không gây khô môi mà lì cực, ăn uống thoải mái. Màu 04 hơi tươi 1 chút nhưng vẫn đẹp. Mong ship trước tết mà tận mùng 7 mới về hicc",0
"Chất lượng sản phẩm tuyệt vời, shop phục vụ tốt cho 5 sao .....",0
Hơi hoang mang về sản phẩm,1
"son đẹp, chất lượng, đóng gói kỹ
shop chuẩn bị hàng chậm, shipper thiếu chuyên nghiệp",0
"Màu V11 đỏ Shanghai, mua tặng bạn ai cũng khen đẹp 😊",0
"cũng đọc nhiều riview rồi mới dám mua 2 em son này, giao hàng cũng mất 3 ngày mới nhận được,nhưng vì đam mê nên có chờ lâu tý nữa cũng ko sao,hàng shop đóng gói chắc chắn.nhận liền là mình test ngay và luôn...chất son mềm mượt,ko dày,vừa phải,ko gây khô môi ,nói chung là chất lượng cao.sẽ ủng hộtiếp",0
Son thơm mình chỉ thấy vậy thôi vì ng yêu mình xài mà kkk tiếc cái mình đặt lộn màu k biết màu 25 có lên đỏ nhiều k sợ nâu quá bồ chửi cảm ơn shop nhé sẽ ủng hộ nữa,0
"Son đẹp, màu đậm đà, shop giao hàng lâu
Đã mua 2 lần, thích son này ạ",0
"01 giống hồng đào, khá là đẹp, chưa dung nên cũng lo lo, nhưng chất ổn và đẹp, mịn!",0
Son dễ trôi,1
"Đóng gói cẩn thận. Lần đầu mua nên cũng mong đợi rất nhiều. Mua màu 03 mà đánh lên môi chả có tý nâu đất nào, đỏ xong nó còn hơi hồng, bặm môi dính, không thích cho lắm nhưng thích lớp lót dưỡng, chắc từ giờ chỉ dám mua lót dưỡng riêng thôi ấy ",2
Tự dưng được tặng mgg 100k của son bbia cả trừ xu nữa son về tay phải trả có 25k quá tuyệt vời,0
"Son đánh khô môi, không có dưỡng ẩm, thấy bột, mua thấy tiếc tiền",1
Rat dep..,0
"Giao hàng nhanh, sản phẩm chất lượng + shipper đẹp trai ❤❤❤❤❤",0
Giao hàng cực nhanh đặc tối 10/10 .nay 11/10 đã giao  luôn r .đóng gói sản phẩm cẩn thận . giao đúng màu son.Son có  team chống giả và thông tin  rõ ràng ..Mới mua ở shop lần đầu mà rất ưng sẽ ủng hộ dài dài 😍😍,0
"Gói hàng đẹp và chắc chắn,giao hàng siêu nhanh❤❤ chất son rất mịn và mượt
 Apply lên môi không hề nặng và mùi thơm rất dễ chịu",0
"Đã nhận được hàng và rất ưng ý ạ
Đóng gói rất đẹp và chắc chắn
Sẽ ủng hộ nữa ạ
",0
"Chất son mịn. Lên màu chuẩn. Giao hàng nhanh
Anh shiper khá dễ thương",0
"Sản phẩm đóng gói cẩn thận, chất lượng sản phẩm tốt, thời gian giao hàng nhanh",0
"Chất lượng sản phẩm tốt, mình hài lòng nhưng giao hàng siêu lâu, mình đợi hơn 6 ngày mới nhận được. ",2
"Son đẹp cực kì luôn, ưng lắm shop, kiểu này chắc đợi sale mua tiếp thôi. Hôm trước đặt 2 cây Ver4 chưa xài nữa mà h mua tiếp 2 cây ver 5 rồi. 🤣🤣Còn được shop tặng túi. Kiểu này chắc làm nguyên album son của shop mất. ",0
"Giao hàng lâu. Son lên màu không chuẩn, chất son không mịn, mùi buồn nôn",1
"Giao hàng nhanh và màu son cũng đẹp nữa, vỏ ngoài màu xanh nhìn chảnh ghê",0
Son oke laaaaa. Giao nhanh hết sức nhe :))) màu cũng ưng. Mua dùm bạn bạn tui cũng ưng :))),0
"Son lên màu đẹp và ít bị trôi khi ăn, mùi rất thơm nữa. Màu 25 phù hợp với mọi loại da luôn á",0
"Lên màu khá ổn, nhưng mà nhanh trôi, không lâu trôi như quảng cáo",2
Mùi son như mùi sơn ý. Nhanh trôi và không đều màu lắm,1
"Son xinh, đóng gói cẩn thận, lâu trôi nhưng không hề khô môi nè. Tks shop",0
"Giao hàng không đúng mẫu, thật sự thất vọng , lần sau chắc không mua tại tiki nữa",1
"Hộp gói hàng cực xinh luôn 🤩🤩🤩 mình thì đung quen bbia rồi nên k có ý kiến gì nhiều, màu 15 xinh thật sự ",0
"Son rất đẹp, mền mịn môi hihi shop nhiệt tình, đóng gói đẹp, cẩn thaajn nữa",0
Son đẹp nhưg giao hơi lâuu,2
"Đóng gói chắc chắn, chất lượng sản phẩm tuyệt vời, giao hàng nhanh",0
"son màu xinh, lì, nhưng chất son hơi khô khó tán",0
Đặt 2 cây roman giao 1 cây roman 1 cây ink haizzz,1
"Màu son siêu ưng, màu này lên môi đẹp lm ah. Nói chung là rất thích. Mỗi tội mùi thơm quá khiến mình bị nhức đầu. N chất lượng v màu son thì quá ok",0
"Màu đẹp ,shop gói hàng cẩn thận ,giao nhanh , mua flash sale 149k ,mua xong giảm 139k ,tức ....",0
"Màu 25 thực sự là màu son mà cô gái nào cũng nên sở hữu cho mh một thỏi 😘
Mh có so sánh 1 chút giữa BBIA 25 và BR A12 thì thích BBIA 25 hơn vì nhiều sắc đỏ hơn => dễ đánh, tôn da hơn và đặc biệt bám màu lâu hơn BR, còn chất son thì mh ưng cả 2 😇
Tóm lại, BBIA 25 💯 điểm !!!",0
Mua hàng ở lazada mall mà như thế này thì quá là thất vọng. Tem nhãn dán vào ko khác gì đồ chợ. Chất kem không mịn vón lớp.,1
"Chuẩn bị hàng và giao hàng nhanh, đóng gói đẹp, độ lên màu tốt nhưng độ bám không bằng version 3, mùi son hơi nồng",2
Son đẹp mềm mịn môi lắm chưa  dùng loại này nêm chưa dám thủe ai ngờ thử r ko hối hận,0
Son dùng ok lắm luôn...cho shop 5sao,0
"Shop giao hàng nhanh. Đóng gói sản phẩm chắc chắn. Son lì,mịn",0
"Chuẩn bị hàng hơi lâu, nhưng giao hàng nhanh. Đóng gói đẹp, chắc chắn. Chất son mịn, không khô môi. Mùi với mình khá thơm, như mùi kẹo. Nhưng có vẻ khá nhanh trôi. CSKH nhiệt tình. Nói chung là đáng đồng tiền bát gạo.",0
"Shop nc rất dễ thương, lịch sự với khách. Vì màu 25 quá hot hết hàng liên tục nên mình có nhắn hỏi shop là khi nào về lại, tầm một lát là shop báo mình son restock lại rùi 😗 Son lên rất mướt, mềm môi cực, chắc chắn mình sẽ ủng hộ shop nữa ",0
"Màu đẹp. Ăn uống trôi ít. Dễ tẩy trang Nên mua, mình mua lúc có slale là 145k . Thấy nên mua nhé . Đây màu nhiều người thích",0
"Mày khá đẹp, k trôi mấy, giá tốt, sẽ tiếp tục ủng hộ shop, hy vọng có nhiều sp ngon bổ rẻ như này ",0
Màu tối quá. dùng với màu khác mới đẹp. Giao hàng chậm. Không được tặng kèm quà,1
"Giao hàng nhanh. 
Goi hàng đẹp,  chắc chắn
Son màu đẹp,  nhưng ko phù hợp vs bạn nào môi khô bền vững nhé
Cảm ơn Shop nhé",0
"Son màu đẹp như mô tả, chất son tạm được cảm giác hơi khô, phù hợp giá tiền.",0
"Chất lượng sản phẩm tốt. Giao hàng nhanh. Shop tư vấn nhiệt tình, sẽ quay lại mua thêm",0
"Đã mua son ở shop nhiều lần, chất lượng tuyệt vời. Son lên màu chuẩn đẹp, mịn môi.",0
shop phục vụ tệ bdbxbdbdbdbbdbdbdbdbdbdxhhxhddhxhfhhfh,1
Hàng đẹp chất lượng nên mua. Bạn nào lăng tăng thì mua lun đi. K phari sn nhe.😌😌😌😌,0
"Đóng gói chắc chắn , sản phẩm y hình , son màu tươi và đẹp cho shop 5 sao ",0
❤️,0
"Mình mua 2 thỏi #12, mình có ghi chú là muốn đc tặng kèm hộp theo chương trình của hãng mà ko có, lần trước mình mua 2 thỏi cũng có đc tặng hộp mà T.T",2
"Mình thì không thích do nó khá đặc, môi mình thì lại khô nên không thích",1
