,comments,label
229,"Bạn mk mua 200k thỏi này vì nó là hàng sách tay
Tuy hơi khác cái tem nhưng nó là 2 chị e sinh đôi ak  🥰🥰🥰 luông ủng hộ shop ❤❤❤",0.0
230,"bạn nào mua màu nào thì nên cân nhắc nhé, tuy tên là màu đỏ cam, và màu quảng cáo rất cam nhưng mà swatch lên tay hay lên môi thì chỉ có thấy màu đỏ thôi. Chỉ có màu đỏ thôi =]]",1.0
231,"bạn nào mua màu nào thì nên cân nhắc nhé, tuy tên là màu đỏ cam, và màu quảng cáo rất cam nhưng mà tô lên tay hay lên môi thì chỉ có thấy màu đỏ thôi. Chỉ có màu đỏ thôi",1.0
232,"Bạn nào phân vân sợ màu đậm giống BBia 25 thì k phải đâu nè. Son đẹp , màu cam nhiều hơn bbia 25. Đánh lòng môi thì da ngăm auto xinhhhhhh",0.0
233,Bản này đã cố chọn màu base cam nhất r nhưng có vẻ vẫn đỏ hơi hồng =))))))))))) mua asia thì hơn,1.0
234,Bản này thật sự thích hơn bản vỏ đen hay đen rất nhiều. Chất son ngày càng cải tiến mịn mướt mà vẫn lì🖤🙆‍♀️,0.0
235,"Bản thân mình không thích mùi son này lắm
Đóng gói sản phẩm đẹp và chắc chắn
Son đẹp, rất đáng tiền",0.0
236,Bản thường chứ có phải marvel đâu. Lại còn bị dơ. Coi ngta đc nhận marvel mà tau tức tau phải qua lại đánh 1 sao á.,1.0
237,"Bản ver6:
Cảm giác mát lạnh khi son khá thích:3 
Nhưng có điều mã QR em lại không check được là sao hả shop(cả 2 son luôn), còn mã vạch thì check được ạ
Màu khi son đậm sẽ ra đỏ gạch nhưng không lỳ, khi phai để lại bas hồng không thích lắm😞😞
Thời gian giao hàng nhanh😙",1.0
238,"Bảng màu gian dối, 130 cam đào sáng mà y hồng đất. Chán thiệt sự.",1.0
239,"Bảng màu không đúng như mô tả nói màu 24 đỏ cam nhưng không phải lại còn gửi sai nữa mua 1 24 1 27 thì gửi cả 2 24 thất vọng giao hàng thì chậm
Shop không nhiệt tình tí nào luôn",1.0
241,"Bao bì đẹp Chất son lỏng, ko bám màu. Để 30 phút uống cốc nước vẫn bám đầy thành cốc Màu son lên môi nhạt nhoà Chán lắm Ko nên mua nha mọi người",1.0
242,"Bao bì đẹp Chất son lỏng, ko bám màu. Để 30' uống cốc nước vẫn bám đầy thành cốc Màu son lên môi nhạt nhoà Chán lắm Ko nên mua nha mn",1.0
243,"Bao bì đẹp nhưng lên môi tối hù nhìn rất già
Tớ mua màu Coralnha",1.0
244,"Bao bì đẹp, đóng gói cẩn thận, giao hàng siêu nhanh, chất son cũng rất ok",0.0
245,"Bao bì đẹp, đóng gói kỹ, chất son mịn, lâu trôi, còn tặng cả thiệp ",0.0
246,"Bao bì đẹp, hàng auth 100%, mùi son thơm dã man luôn. Mình đánh thử màu rồi bao xinh bao lì bao lâu trôi. Khuyến khích các bạn nên mua trên đây đắt một tí nhưng mà đảm bảo😁",0.0
247,"Bao bì đẹp, vỏ son màu xanh nhìn mê li. Son khá thơm, mượt, đánh nhẹ thì lên màu hơi hồng",0.0
248,Bao bì đẹp. Mua màu marry me Nhưng khi đánh lên môi lại ra màu hồng. Màu không thực như hình chụp ,1.0
249,"Bao bì đóng gói đẹp,  chắc chắn,  giao hàng siêu nhanh, son lên màu chuẩn ",0.0
250,"Bao bì lần này không đẹp như dòng son trước( mẫu kết hợp với Đông Nhi). Chất son lỏng, cũng dễ thoa, không bền màu. Đỏ này cũng không đặc biệt nhưng do mình là đứa cuồng đỏ đậm nên em này đạt. Mùi son ko thích. Ko nồng nhưng hóa học quá. Update: son trôi không còn gì dù chỉ uống nước. Thất vọng quá.",1.0
251,"Bao bì nhìn chắc chắn xịn sò ,son lên màu đẹp,tuy nhiên hơi khô môi nên dùng son dưỡng trước .",0.0
252,"Bao bì son cực kì dễ thương luôn, theo mình thấy thì đẹp hơn nhiều so vs bản màu đỏ. Chất son thì khỏi bàn rồi, khá là lì, màu lên cũng đẹp, nhưng so vs cây V6 bản thường mình mua đầu tiên thì lại ko bằng",0.0
253,"Bao bì, đóng gói cẩn thận; vỏ son đẹp; mùi son thơm nhẹ; chất son mềm mướt, giữ màu tốt ",0.0
254,"Bao bọc cẩn thận 
Giao hàng nhanh
Son thì nhỏ mà đựng trong cái hộp bự quá",0.0
255,"Bao bọc hàng đẹp , kỹ. Shop giao hàng khá nhanh . Màu son đẹp . Hy vọng sẽ ủng hộ shop trong time tới ",0.0
256,Bảo có quà tặng mà không có là sao,1.0
257,Bao đẹp nhé,0.0
258,"Bảo không chì mà chì khỏi nói 🤦‍♀️
",1.0
259,Bảo ko chì mà chì khỏi nói,1.0
260,Bảo là son lỳ nhưng chỉ cần uống nước đã trôi son và vón cục,1.0
261,Bảo là son lỳ nhưng chỉ cần uống nước đã trôi son và vón cục,1.0
262,Bao ngày mong ngóng hàng đã về 🥰🥰son đẹp lắm màu 02 đỏ cam nhưng thiên đỏ hơn có tem chống hàng giả ,0.0
263,Bao nhiêu son lại ưng nhất loại này vừa rẻ vừa đẹp! Hiii,0.0
264,Bao nhiêu sự tin tưởng càng lúc càng ít đi,1.0
265,Bảo shop xem ghi chú thì shop chống chế lại là: shop có bộ phận đóng hàng và in đơn riêng. Không chịu quan tâm tới khách hàng. Đánh giá 1 sao có thể shop không quan tâm nhưng đó là 1 bài học cho shop,1.0
266,Bảo son lì có lì đâu màu k đẹp Nữa,1.0
267,"Base màu còn lại trên môi là màu hồng tím nhìn không đẹp và lớp đó rất khó tẩy sạch, mình xài cả tẩy trang môi và tẩy tế bào chết nó cũng không trôi hết, còn lại thì ok... ",1.0
268,"Bất ngờ được nhận túi tote cực cute. Mình dùng bbia mấy năm nay, lần nào mua cũng thực sự hài lòng.",0.0
269,"Bất ngờ được nhận túi tote cực cute. Mình dùng bbia mấy năm nay, lần nào mua cũng thực sự hài lòng.",0.0
270,"Bba màu 25 cực đẹp nhé. Chất son mềm, mịn, không khô môi. Son lì lâu trôi nhé.",0.0
273,"Bbia chất lượng không phải bàn cải, đây là cây son thứ 5 mình dùng, màu mood extra lên màu cực đẹp, siêu siêu thích cây trước mới mua Sài chưa hết giờ mua tiếp ",0.0
274,"BBIA chưa bao giờ làm mình thất vọng 
Cảm ơn shop ạ 😙😙😙😙😙😙😙😙😙😙😙",0.0
275,Bbia chưa bao giờ làm mình thất vọng ♥️,0.0
276,Bbia chưa bao giờ làm mình thất vọng. Màu xinh yêu cực kì da mình thuộc trung bình sáng đánh không thấy bợt da màu như màu môi tự nhiên dùng makeup tone tây hay làm nền môi cũng đều ok phết,0.0
277,"Bbia chưa bh làm mình thất vọng , màu son mềm mịn , lâu trôi , lên màu chuẩn cầm chắc chắn ",0.0
278,"Bbia dạo này rất khan hàng, còn hàng đã thấy mừng với lại giá cũng Ok, mình sẽ ủng hộ shop dài dài ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",0.0
279,"Bbia đổi chất son hay sao mình nhận hàng giờ cây cũ hết lấy ra xài chất khác nhau, mình test ra tay lau đi cái mới trôi luôn cây cũ có base cam, mấy cây em mình đem từ hàn về cùng mã 13 đều có base cam, đang hoang mang.....",1.0
280,"Bbia gói hàng rất kĩ, giao hàng nhanh, màu son đẹp như mong đợi",0.0
281,Bbia ko bh làm mk thất vọng. Lúc nào cx thích dùng son của bbia ♥️♥️. Mỗi tội cây màu 02 đang sử dụng bị lem son ra vỏ sau khi đóng nắp 😕. Ncl 1 fan cứng của bbia r ko sao ^^,0.0
282,"Bbia là chân ái 
Ndndnbfnrbrbnfndndkdkkekekeejdjdjsjsjsnsjskskskssmndncndnjskwke
Ndndnbfnrbrbnfndndkdkkekekeejdjdjsjsjsnsjskskskssmndncndnjskwke",0.0
283,"Bbia luôn chuyên nghiệp. Mua 1 cây mà đóng gói rất kĩ lưỡng, thiết kế sang chảnh từ thỏi son cho tới vỏ hộp, thỏi xài hết mà vẫn còn phải giữ lại vì quá thích. ",0.0
284,"Bbia luôn là chân ái
Chất son mềm mịn mướt giá thì quá là mềm luôn",0.0
285,"Bbia makes my day ❤️
Hộp xinh, vỏ xinh xỉu. Màu đẹp khỏi chê chất khỏi phải bàn mà giá rẻ
Mình xài highend nhiều r h vẫn trung thành vs bbia",0.0
286,"Bbia màu 13 chưa bao giờ làm mình thất vọng
Sẽ tiếp tục ủng hộ shop",0.0
287,"Bbia thì đỉnh khỏi nói rồi
Chất son siêu mềm mịn, mướt cực kì
Triệu likeeeeee",0.0
293,"Bé khá xinhh nhaa. Muốn mua lâu lắm rồi, htrc shopee sale lên xem mua đc giá quá cưng lun ♥️ với cả shop đóng gói hàng cẩn thận nữa 🧡🧡🧡",0.0
295,"Bên ngoài khá đẹp, chất son mịn, mùi như kẹo luôn, màu này hơi thiên hồng một chút",0.0
296,"Bên phải là màu 03, bên trái là màu 15 sau khi mình rửa qua nước thường. Son mềm, khó trôi nhưng màu 03 không đi tươi như mình nghĩ. Và em ấy cũng hơi khó tán nữa :( ",2.0
297,"Bên trái ảnh là mới nhận của shop, hỏi shop vì sao lại khác nhau và chữ in bị mờ thì shop k tl, rất k vừa lòng",1.0
298,"Bên trái là cây mới, bên phải là cũ. Cùng là màu 23 nhưng cây mới hơi hồng, khác cây cũ nhiều. Ở ngoài nhìn rõ sự hồng nhiều hơn hình. Có lẽ sắp tới sẽ ko mua màu này nữa nếu vẫn base hồng như vậy. Vì ưng 23 bởi màu cam mà ;_; Shipper ko gọi mà nt kêu gọi lại, để rung kb có tn thì nhá máy rồi tắt.",1.0
299,"Bên trái là Hội An Brick còn bên phải là A25, tô lên tay thì thấy Hội An ngả cam hơn nhưng son lên thì thấy Hội An base là màu đỏ đất pha cam. Nói chung cả hai màu đều đẹp😍",0.0
300,"bên trái là son mình mua trước bên phải là của shop, cùng là màu 03 nhưng đánh không giống màu cũng của mình",1.0
301,bên trong nữa môi còn lại bay hết liền nhìn gớm gớm,1.0
302,Bên trong son ít quá ..ns chung ko hài lòng ...🥴,1.0
303,"Bên vận chuyển giao hàng hơi lâu.son đẹp,shop đóng gói hàng cẩn thận.",0.0
304,"Berry lên màu hồng cánh sen đậm, cam lên màu hồng baby neon. Màu lên đậm nhưng chất son dưỡng mà đánh cứ bị khô môi, tróc da tùm lum",1.0
305,Best,0.0
306,Best 👍👍,0.0
307,Best luôn nhé các bạn. Nên mua nha,0.0
308,"bị dị ứng, hơi ngứa và nổi vảy trên môi",1.0
309,bị hỏng . son bị nát hế,1.0
310,Bị khui,1.0
311,"Bị mất nên mua lại. Son màu xinh vs ít khô môi, bền màu.",0.0
312,"Bị quá thích màu 15 nên đây là cây thứ 3 rồi đấy👍
Ngoài màu 15 ra thì còn thích màu 25 nữa. Màu cực đẹp, cực xinh❤",0.0
313,Bị thích cái đóng gói sản phẩm <3 đóng gói hàng vô cùng chu đáo và đẹp :333 chất son thì khỏi nói <3 lên màu chuẩn độ lì vừa đủ pha thêm 1 chút dưỡng <3 nói chung là chất son tốt lắm ^^,0.0
314,Bìa siêu xinh son lên màu đẹp đúng. Nói chung là chất lượng lắm ạ,0.0
315,binh thuong,2.0
316,Bình thường,2.0
317,Bình thường,2.0
318,Bình thường không đáng mua,1.0
319,"Bình thường môi thâm nên cố tình chọn màu hồng đỏ theo bảng màu nhưng chắc do hoa mắt nên chọn 18. Không lì bằng 03, đánh lên hơi bóng nhẫy",1.0
320,Bình thường son ko lì mà vẫn trôi,1.0
321,Bình thường son lì mà vẫn trôi,1.0
322,"Bình thường, không gì để nói",2.0
323,"Binh thuong, trôi nhanh",1.0
324,"bình thường. dễ trôi, không lì như nhận xét của nhiều bạn",1.0
325,Bình thường. Màu không đẹp lắm. Còn trôi thì nhanh như bột màu vậy. Hơi buồn vì nghe quảng cáo hay mới mua,1.0
326,Bình thường. Màu không đẹp lắm. Còn trôi thì nhanh như bột màu vậy. Hơi buồn vì nghe quảng cáo hay mới mua,1.0
328,"Bỏ hơn 200 mua  về không dùng được. Hàng fake đấy ạ, mọi người đừng mua",1.0
329,Bộ nhầm màu son nhé mua hai thì đúng một nhờ bạn lấy cho nên k trả lại được hơi buồn,1.0
330,Bộ nhầm màu son nhé....mua hai thì đúng một...nhờ bạn lấy cho nên không trả lại đc...hơi buồn,1.0
331,"Bọc hàng cẩn thận
Son siêu xinh màu cũng siêu xinh luônnnnnnn",0.0
332,Bọc hàng cẩn thận. Giao hơi lâu nhưng ksaooo . Đẹp lắm ah. Tks shopp 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,0.0
333,"Bọc hàng chắc chắn nhưng mở ra thì son đã bị mở trước đó. Bọc hàng dính nước. Son đã bị bóc tem, nắp son vặn không chặt, son dính ra thành như đã được mở ra thử màu. Mình không hài lòng cho lắm",1.0
334,"Bôi lên cảm giác dày môi, dính. Mua về vứt",1.0
335,"Bôi lên mền môi là có thật, lâu trôi.",0.0
336,Bôi lên môi rất khô và đắng,1.0
337,Bôi lên thấy khô môi. Thà để dành tiền mua loại xịn hơn,1.0
338,Bôi nhạt sẽ đẹp hơn 😂 đóng gói kĩ quá 🤩,0.0
339,bôi vài lần khô hết môi.,1.0
340,"Box xinh, đóng gói kĩ càng, chất lượng son tuyệt vời, mùi có thể hơi nồng đối với các bạn nhạy cảm",0.0
341,"Box xinh, màu chuẩn đẹp 🙆",0.0
346,"Bù cho em cái thỏi còn lại mà shop chưa gửi đi ạ xử lý vụ này hộ em đi ạ🙂
Chứ đừng bảo đợi giải quyết rồi lại không thấy đâu là mệt lắm nha shop💋",1.0
347,"Bức ảnh đã nói lên tất cả rằng perfect 😍😍😍
Cám ơn bbia rất nhiều với tấm thiệp chúc mừng
Còn chất lượng sản phẩm thì khỏi nói ạ, đã là shopee mall nên e tin tưởng hoàn toàn luôn. Đánh màu lên môi cực hịn luôn ạ ",0.0
348,"Buồn ghê, cây son nghe đậm mùi hoá chất son rẻ tiền y như ngoài chợ, mua nghe cái mùi hết dám xài, xác định bỏ rồi á🤧 cây cọ má hồng thì nhỏ xíu xiu",1.0
353,"Bưu phẩm sweet nhất từ trước đến nay. Giao hàng rất nhanh, cây son có chút xíu mà đựng trong hộp to quá chừng luôn, mình còn nhận được thiệp của Bbia nhân ngày 20/10. 100% going back ❤️",0.0
361,"Cả 2 sản phẩm đều rất ưng, sẽ mua thêm nhiều nữa . Giao hàng quá lâu tới 4 5 ngày mới nhận dc hàng ...",0.0
362,Cá nhân mình m thích mùi son nhưng đánh lên môi nhưng bay mùi và màu lên chuẩn nên rất ưng. Đã mua 15 và bh mua tiếp 12 14 luôn 🥰,0.0
363,"Cá nhân mình siêu thích màu này. Tuy nhiên cảm giác bị khô môi. Sau khi đánh và tẩy tranh, môi bị khô và hiện rõ da chết lên (mình có tẩy tế bào chết cho môi rồi nhưng vẫn bị khi dùng son này ấy)",2.0
364,"Cá nhân mình thấy bbia màu 25 lì hơn BG A12
Giao hàng nhanh, đóng gói sản phẩm 😘
",0.0
365,"Cá nhân mình thấy màu son chói hơn so với hình. Không thực sự thích nhưng cũng hài lòng vì cách đóng gói cẩn thận và mẫu mã đẹp. Chất son cũng khá mịn và đặc biệt là rất thơm mùi kẹo, không hắc.",0.0
366,Cá nhân mình thì cảm thấy v6 bản thường màu đẹp và đậm hơn bản này ,2.0
367,Các bạn còn phân vân thì nên mua đi ạ,0.0
368,"Các bạn đừng mua màu 19 nhé mua về nó ra màu hồng cánh sen sến đụ :))) 
Giao hàng nhanh oke mà cái màu thì bỏ mẹ đi",1.0
369,"các bạn nghiên cứu trước khi mua nha, màu lên không giống trong ảnh lắm đâu, ngay cả khi test lên tay vẫn ra màu khác... (không biết có fake không nhưng chất son với vỏ son thì vẫn ổn)",1.0
370,"Cách phục vụ khách hàng quá tệ! Đơn hàng ship muộn hơn so với thời gian dự kiến, nhưng anh shipper dễ thương! Không hài lòng với cách phục vụ của shop! Nói năng quá thô lỗ, khách gọi điện hỏi xem hàng đã đi chưa mà trloi như ai cướp giật bom hàng vậy! ",1.0
371,"Cái box đựng hàng xinh xỉu UwU son màu đẹp lắm, nhiều đỏ hơn màu 25 chút xíuu, mùi hơi hắc nhưng dùng lâu chắc sẽ quen thôi, nói chung cực ưng, đợi lâu lắm rồi giờ mới rước được em về~~",0.0
372,Cái hộp cũng xinh dị ón😂😂😂😂😂😂😂😂😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍,0.0
373,"Cái hộp hàng của sky007 quá sức đẹp, ko nỡ bỏ đi luôn ấy. 
Mình rất thích chất son này của BBIA, nó ""thấm"" vào môi và giữ lâu. Sau khi ăn trưa xong môi vẫn còn 1 lớp màu nhạt toàn môi chứ ko nham nhở hoặc trôi sạch. Đã thử nhiều dòng velvet tint của tất cả các hiệu khác nhưng đây là My No.1.",0.0
