,comments,label
244,Đặt hàng là màu đỏ cam tiki lại giao hàng màu đỏ dâu.Thất vọng,1.0
245,"Mua vì vỏ dễ thương thôi, dù màu son cũng ok nhưng chất son này thiệt sự ko hợp môi mình huhu. Vừa bột vừa đặc vừa khô. Cọ thiết kế cũng siêu khó tán >∆< Dù dưỡng kỹ tẩy tẩy tế bào chết nhưng vẫn ko đánh một mình đc. Toàn phải đánh 1 lớp son bên dưới rồi mới dám chấm thêm 1 tí son này lên. Nói chung mua 1 lần rồi thôi",1.0
246,"Màu lên siêu đẹp, mùi thơm ngọt , hộp đóng gói rất xinh ,  chất lượng tuyệt.",0.0
247,Sản phẩm tốt okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0.0
248,Không biết do môi mình hay chất son mà thoa lên 1 lớp thì không lên màu lắm. Phải thoa 2-3 lớp mới ok,2.0
249,"Màu bám lâu
Một thời gian vẫn có màu bám
Vừa Chất lượng vừa rẻ (y)",0.0
250,"Hàng cực kỳ đẹp nha mọi người
Mua hàng chính hãng khoỉ phải lo hàng fake nha",0.0
251,"Giao nhanh, box đẹp dã man. Màu i hình, cơ mà hình như mk k hợp, son như k son😢😢😢",2.0
252,Mua lần t3 rồi vân rất là ưng,0.0
253,"Shop giao hàng nhanh, mua tặng quà sinh nhật cho bạn nói ưng lắm. Lần này shop tặng cho mình một cái gương nhỏ, rất cảm ơn shop. Thật sự chưa có gì để chê cả. Sẽ ủng hộ shop nữa",0.0
254,"Hài lòng,màu chuẩn,đẹp,bền,mau khô,mịn,so với 3ce k kém hơn chút nào mà giá lại còn rẻ hơn,dễ sử dụng và phù hợp với nhiều đối tượng trẻ nhé 😊",0.0
255,"màu son đỏ cam trẻ trung đánh xong ăn uống base hồng nhẹ , nói chung màu này dễ xài mình mua cả màu 12 và 24 r nên đổi sang tone đỏ này dùng thay đổi ",0.0
256,"Giao hàng hơi lâu chút thôi, son màu đẹp ạ",0.0
257,"khi thoa có cảm giác rít môi, nặng môi, không thoải mái. mình mới vừa chuyển sang sử dụng vaseline, dùng thích hơn, giữ ẩm cũng tốt hơn.",1.0
258,"Mua 2 màu #06 và #10 trong khi màu #06 còn mới nguyên si, còn màu #10 lại bị bóc team ra, team cũ, và cây son bên trong tèm nhem 🙃🙃",1.0
259,Son thơm... màu lên môi mình thì hơi giống giống cam cháy nha... hình như k phù hợp vs mình lắm vì hơi bị khô môi.... màu son cũng lâu trôi nữa... tốt,2.0
260,"Màu son mà thiên về đỏ hơn chút thì tốt. Son đánh lên môi mịn, mướt",0.0
261,"Thời gian giao hàng nhanh, đóng gói rất chắc chắn nên sp bên trong rất mới.
Trên sp có tem chống hàng giả nên mình cũng yên tâm khi sử dụng.
Chất son mềm mịn, giữ màu lâu.
Thời hạn sử dụng còn dài",0.0
262,"Tưởng chất son là kem lì nhưng mua về mới biết là son tint nước nên hơi thất vọng tí. Chất son khá lỏng, khi tô khó được đều màu. Bù lại lên màu khá xinh, độ bám môi cũng ổn. ",1.0
263,Màu này xinh cực kiểu đỏ cam. Mình hay đánh cam cháy  ver 3 Nhg màu này của ver 7 cũng quá đẹp lun đã nào cũng đánh đc,0.0
264,Màu son đẹp. Hợp ý mình. ,0.0
265,"Màu lên đậm, chất mịn mồi, chỉ hơi ko thích cái mùi tý, bám tốt, giao hàng nhanh",0.0
266,Son đẹp nha mọi người. Lần nào mua bbia m cũng hài lòng hết....,0.0
267,Cây son Bbia thứ 3 mình mua.,0.0
268,Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn,0.0
269,"Màu đẹp, hơi mùi 
Bsnshksbskdbsnmsmsbsksmsbssskshvsmsksgsvxhzh",2.0
270,"Đầu son mở ra bị xước. Son có mùi nhựa plastic, không phải mùi vanille chocolate. Mình nghĩ shop đã bán son FAKE cho mình ",1.0
271,"Lần thứ 3 mua hàng, lần trước dùng 1 thỏi 13 và 15, lần này hết lại mua tiếp, cảm nhận chất son đậm hơn lần trước và mùi cũng nhẹ hơn, nhưng nói chung vẫn thích.",0.0
272,"Shop đóng gói hàng cẩn thận, chắc chắn, giao hàng nhanh chóng ",0.0
273,Giao đúng màu. Giao hàng hơi lâu. Shop phục vụ tốt. Mall nên hàng chuẩn. Phí giao hàng đắt,0.0
274,Bảo là son lỳ nhưng chỉ cần uống nước đã trôi son và vón cục,1.0
276,Siêu ưng🥰,0.0
277,"son ok lắm mọi người ạ do em lười chụp ảnh, đóng gói cẩn thận nữa ",0.0
278,"Mặc dù đã được bạn bè cảnh báo về phốt của shop nhưng đúng là khi trải nghiệm thực sự thì mới thấy mình quá ngu khi không tin lời bạn. Check mã code, scan mã vạch đều không ra, đã vậy khi đc hỏi thì shop lại bặt vô âm tin, không trả lời thậm chí còn không xem. Khuyên các bạn đừng nên tin ",1.0
279,Son lên mà đẹp. Hợp với tông da 23. Mình dùng em này mấy năm rồi vẫn ưng. Mua cả cho mấy c cùng cty luôn,0.0
280,Đóng gói xinh dã man luôn ạ ❤ màu 25 này đúng là best ủng hộ shop dài dài,0.0
281,"Son lên màu chuẩn và mềm mượt môi. Vỏ son phiên bản đặc biệt rất xênh, mua được deal sale thật chất 😊",0.0
282,"Ham hố khuyến mại mua vào, chả ra sao cả",1.0
283,"Thời gian giao hàng rất nhanh, đóng gói sản phẩm rất đẹp và chắc chắn",0.0
284,"Giao hàng nhanh, màu đẹp, chất son siêu xịnn. Sẽ mua thêm nhiều sản phẩm của Bbia nữa 🥰",0.0
285,Sản phẩm dùng thấy ok sẽ ủng hộ shop . Đóng gói đẹp chắc chắn giao hàng nhanh,0.0
286,"Màu son 25 siêu đẹp, chất son lỳ nhưng không khô. Sản phẩm siêu ưngS",0.0
287,Chất son đẹp. Giao hàng nhanh. Giá rẻ. Sẽ luôn ủng hộ bbia.😘😘😘😘😘,0.0
288,"Son lên màu khá đẹp nhưng tiếc là rất dễ trôi, không lì tí nào hết..",2.0
289,Sản phẩm đẹp đúng màu mình thiwsch săn mãi mới được lại còn được giảm giá,0.0
290,"Vỏ xanh xinh quá, màu son thì ko chê đâu rồi. Cho 5 sao nhá ❤️❤️❤️",0.0
291,"Bọc hàng chắc chắn nhưng mở ra thì son đã bị mở trước đó. Bọc hàng dính nước. Son đã bị bóc tem, nắp son vặn không chặt, son dính ra thành như đã được mở ra thử màu. Mình không hài lòng cho lắm",1.0
292,"Màu lên rất xinh, ko quá tối, môi tươi và sáng da lắm, chuẩn chính hãng",0.0
293,"Mua của shoppee M nên thấy rất tin tưởng. Nhận đk 2 thỏi son nó lại chim ưng quá đi. Đóng gói când thận nữa, mk lấy màu 02 và 31 đều là màu sáng rất đẹp. Nói chung là THÍCH thanks shop. Lười chụp nên cho cái ảnh tim tim😍",0.0
294,Ổn,0.0
295,"Giao hàng chậm
Đợi lâu. Nhưng vẫn đủ sp.....................",1.0
296,Chất son đẹp,0.0
297,Màu 12 siêu xinhhh không biết mua bao nhiêu thỏi rồi hehe vẫn ưng,0.0
298,mặt nạ giao không đúng loại . rất thất vọng...................còn son thì ok,2.0
299,Thái độ xử lý đơn hàng kém.,1.0
300,"màu 09 , chất son không như mong đợi - khô chậm , mùi hương như son bán ngoài chợ .",1.0
302,Không có hidden tag chẳng biết là hàng auth hay hàng fake nữa:((,1.0
303,"Đóng gói đẹp đẽ. Chất lượng son rất ok, mềm môi, chuẩn màu ",0.0
304,"Lần đầu tiên mua tại store, ta nói ưng k thể tả. Cái hộp đóng gói thôi đã đủ chất lừ rồi. Màu son miễn bàn luôn, xinh chịu k nổi",0.0
305,"Son đẹp mê lyyy, biết thế mua từ lâu r ý, mùi thơm cũng k khô môi lắm. Hợp túi tiền💙💙💙",0.0
306,"Sản phẩm đóng gói rất chắc chắn, màu son rất đẹp, chất lượng tốt, lần sau sẽ ủng hộ shop tiếp mỗi tội giao hàng siêu lâu",0.0
307,"Review lần 2. Vẫn hết sức hài lòng 🥰 Son kem mịn, lâu trôi. Sẽ ủng hộ tiếp 👍",0.0
308,Son không lì,1.0
309,Cũng đc,2.0
311,Màu son và chất son cực kì đỉnhh. Mê lắm mà mãi mới canh được hi. Mặc dù giao hơi lâu nhma chưa cần lắm nên vẫn ok ạ.,0.0
312,V6 Blue màu tươi siêu xinh luôn. Son lì nữa uống nước không sợ dính son lên ống hút hay cốc.,0.0
313,"Son lên màu tự nhiên, rất ưng ý. Cây son thiết kế nhìn xịn xò lắm ",0.0
314,Màu hình thì đỏ tươi tắn màu về thì tối màu quá không được như mình mong đợi,1.0
315,Giao hàng hơi lâu 1 chút thôi còn đâu mọi thứ rất ok,0.0
316,"Đóng gói chắn chắn, sp dùng tốt, hài lòng",0.0
317,"Son đẹp. Mịn, k bị vón cục ",0.0
318,Giao hàng lâu  đã hủy  mà vẫn  gửi nên vẫn  nhận,2.0
319,"Giao hàng khá nhanh, đóng gói sản phẩm đẹp, cái hộp đựng hàng cute lắm nhé",0.0
320,"Đóng gói sản phẩm cẩn thận. Chưa test thử nên chưa biết độ lì cũng như màu son trên môi. Nhưng mà ship hơi lâu, gần tuần mới nhận được :(",2.0
321,"Bị mất nên mua lại. Son màu xinh vs ít khô môi, bền màu.",0.0
322,"Son đẹp.. Giao hàng nhanh,hộp đựng son cũng đẹp lun. sẽ ủng hộ shop................ ",0.0
323,02 đỏ cam mà môi mình lên màu đỏ sẫm nhìn ko đc sáng lắm. Màu 25 cũng ko hợp vs da mình. Nhưng cũng đánh giá cho shop 5sao vì gửi hàng rất nhanh.,0.0
324,"Sản phẩm đẹp tốt vừa giá tiền.
Màu sơn lên môi đẹp.
Đóng gói chắc chắn và đẹp.
Có mùi thơm cực thích",0.0
325,"Màu đẹp và mình rất thích cách gói hàng,rất kĩ lưỡng.",0.0
326,"Hic V16 là 1 màu đỏ hồng nha mặc dù đỏ nhiều hơn trắng răng nhưng nó kiểu thường thường ấy. Biết vậy mua V17 có hint vàng, nhưng mà V16 ai da trắng đánh tôn da lắm nha, da mình vàng mà đánh vẫn ok lắm",2.0
328,Son ok nha.  Lì nha.  Lì hơn bl với bbia.  Nàu đẹpppppppppppppppp,0.0
329,Shop chu đáo cẩn thận quá nạ! Màu son xinh yêu lại còn rất thơm nữa.,0.0
331,Son xinh lắm ạ mỗi tội giao hàng hơi lâu . Màu này là best seller luôn rồi ,0.0
332,"Shop giao hàng nhanh, đóng gói cẩn thận, chất lượng sản phẩm rất tốt, rất đáng mua",0.0
333,"Vì order ở store bbia luôn nên là được gói trong chiếc hộp xinh xắn quá nè. Son lên môi mình thì hơi sáng tone một chút ra hẳn màu hồng pha xíu đỏ. Bạn nào hay bị lên tone như mình thì cân nhắc nha. Nhma mình vẫn chấp nhận vì với giá như v thì đã quá ok từ chất son đến kiểu dáng, bao bì sản phẩm r",0.0
334,Cực kì thất vọng về shop,1.0
335,Shop giao hàng nhanh. Màu ưng lắm luôn. Jsjjauahwjwidjsjdbdbsj,0.0
336,Màu son lên môi hơi đậm nhưng đẹp và son lâu trôi . Đóng gói đẹp còn có thiệp cám ơn nhỏ nhỏ xinh xinh nữa 😍,0.0
337,"Son siêu xinhh
Màu xinh
Mùi thơm
Đóng gói đẹp giao nhanh giá rất học sinh",0.0
338,Giao đúng màu đúng mẫu. Gói hàng chắc chắn với cả giao hàng nhanh lắm luôn.,0.0
339,"Đây là shop đầu tiên mình đánh giá 1*. Thái độ phục vụ cực kì kém. Vẫn online nhưng khách nhắn không phản hồi. Nếu bạn tiếp tục giữ cách làm việc phục vụ như vậy thề với bạn bạn không đi xa hơn được nữa đâu, bởi KH là nguồn nuôi sống bạn, nhớ đấy !",1.0
340,"Sản phẩm đóng gói rất đẹp, màu sắc phù hợp, giao hàng khá nhanh",0.0
341,Shop đóng gói hàng siu đáng iu và chắc chắn son mềm mượt dùng rất thích phù hợp v giá tiền ạaaa,0.0
342,"Màu đẹp, rất thích chất lượng của Bbia. Son lì đẹp rất đáng tiền. Màu lên chuẩn, hợp màu da của mình",0.0
343,"Đóng gói sp tốt,  giao hàng nhanh.  Son  khá  đẹp  , nhìn  kute,,,  màu  xinh  lâu  trôi không  biết có  ảnh  hg  gì  không ",0.0
344,Son k lì lắm. Mau trôi. Màu hơi cam ,1.0
346,"Đóng gói sản phẩm chắc chắn, hộp son xinh. Son đẹp,  giao hàng nhanh",0.0
347,"Chất son mịn môi, ko dính ra khi ăn nhưng màu ko giống hình lắm son lên môi hơi hồng",0.0
348,Shop đóng gói hàng rất kĩ. Son mịn. Lên màu siu đẹp. Sẽ ủng hộ lâu dài,0.0
350,Shop đóng gói và giao hàng nhanh đặt hôm trước hôm sau đã có hàng. Cây son đẹp mùi thơm đánh lên môi chất son mịn đẹp khỏi chê luôn. Dòng son này của Bbia ra nhiều version nhưng mà mình thấy dòng 3 này tương đối dễ dùng có thể sử dụng trên mặt mộc mà ko làm bợt mặt mà giá thì siêu ổn,0.0
351, Màu 25 toàn sold out thôi nên mk đợi lau lắm mới mua được. Shop nhiệt tình có hàng cái nhắn tin cho mình kêu mình đặt luôn ms có luôn á. 10* cho shop vì sự nhiệt tình luôn. Mình đặt cho ny nên cx kbt review về son ntn luôn. Nhưng màu đẹp lắm ạ,0.0
352,"Son lên lâu khô, HK lì, màu lên không đẹp. Thất vọng ghê ",1.0
353,Chất hơi mỏng. Màu lên đẹp. Dễ dùng. Vỏ son xinh,0.0
354,"Đã mua 3 cây rồi,,, thích vô cùng 😊",0.0
355,Hàng auth nhưng không rep ib 🙂🙂 giao hàng lâu,2.0
356,Bao bì đẹp. Mua màu marry me Nhưng khi đánh lên môi lại ra màu hồng. Màu không thực như hình chụp ,1.0
357,Son chuẩn lên màu đẹp. Ưng ngay từ cách đóng gói siêu xinhhhhh,0.0
358,"Chắc do mình chọn màu ko đuọc đẹp nên màu lên mình ko ưng , chát thì ko đc mịn lắm mà ko hiểu do son để lâu hay sao mà nó cô đặc lại  quét son nó ko bám vào đầu son để lấy , quét mãi mới đc ",1.0
359,Chất lượng sản phẩm tuyệt vời.Đóng gói sản phẩm rất đẹp và chắc chắn.,0.0
360,Tốn tiền mua son quá. Mua cây nào cũng ưng ý ,0.0
361,"Son cực đẹp, sang, sịn và mịn
Đóng gói cẩn thật và cute nè😍 😍 😍 ",0.0
362,Dùng có đỡ nẻ hơn nhưng môi bị thâm đi và cảm giác cũng khá bết dính.,1.0
363,"Hàng xịn xò ưng ý lắm ạ , lên màu đẹp mềm mịn không khô môi, vỏ nhìn chấtttt",0.0
364,Mua nhiều lần ở shop và lần nào cũng cực kì hài lòng hết ạ 😍,0.0
365,"Son dùng thích lắm ạ. Bám nhanh, màu chuẩn. Thơm thơm nữa.... ",0.0
366,"Thời gian giao hàng hơi lâu . Đóng gói rất xinh iu ❤️son lên màu đẹp , độ bám đỉnk của đỉnk 😍 mỗi tội là màu này hơi nhiều sắc cam ấm nên k hợp với mình và dễ làm xỉn màu men răng ",0.0
367,"Màu 12 max đẹp :))))) ko có gì để chê
Giao hàng nhanh, 2 ngày là có 👍",0.0
368,"Mùi thơm, son xịn, chất lượng tuyệt vời. ✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨",0.0
369,Son đẹp chuẩn auth giao xa mà nhanh . Nói chung đượcccc 🤩🤩🤩😜😜🏅,0.0
370,"Hộp son rất sang choảnh.
Nhận dc rất ưng ý .
Shop bọc gói rất kĩ càng.",0.0
371,Quá tệ. Hàng trung quốc. Không sử dụng được.,1.0
372,"Son thơm nhưng mùi nhẹ nhàng, màu đẹp cực, giữa màu trung bình, xinh. Shop giao hàng nhanh, đc tặng thêm túi xinh  ",0.0
373,"Giao hàng cũng khá nhanh, đóng gói cẩn thận. Chất lượng thì chưa biết",0.0
374,"Chào shop e là đứa cực kì thích sử dụng son Merzy nhưng lần này mua của shop e hơi hụt hẫng về chất son và mùi của son có tới 60% giống với mùi của son ink velvet, và độ bám mướt không bằng các thỏi e hay sử dụng, và e cũng đặc biệt không thích mùi của em ý thực sự hắc và khó chịu. ",1.0
375,"Iu quá đi, tiếc cho ai chưa tìm được màu hợp với mình, còn t đã tìm thấy màu hợp vs mình",0.0
376,"Shop đóng gói đẹp và chắc chắn quá , màu này nên cũng xinh nè , sáng ra lắm nè
#a12",0.0
377,Chất son mịn nhưng mình đặt nhầm màu nên k thích lm! Huhu......,1.0
378,"Son đẹp, cầm chắc tay, mình chưa test thử mà nghĩ chắc được. Giá sale nên khá ngon ... Anh giao hàng siêu dễ thương....",0.0
379,Được tặng kèm thiệp siêu xinh,0.0
380,"Giao hàng nhanh, sản phẩm đóng gói cẩn thận chắc chắn, sản phẩm chất lượng,...",0.0
382,Son có vị đắng không được lắm. màu thì đẹp,2.0
383,"Giao hàng cực nhanh luôn. Thích kiểu mua hàng mà giao hàng nhanh như vậy lắm. Màu 25 khá đẹp. Hơi tối nha mọi người. Ko tươi á. Hơi nâu nâu cá tính. Chất mịn, son lên rất mềm môi. Ko như 1 số dòng son lì khác gây khô môi. Có sale mua tiếp. Hêhhe",0.0
384,"Giao hàng siêu nhanh. 15 đặt, sáng 17 đã có rồi. Hàng gói cẩn thận. Màu dễ dùng, sáng da",0.0
385,"Đóng gói chắc chắn, giao hàng nhanh, son lên màu chuẩn, đẹp 👍👍👍👍👍👍",0.0
386,Đóng gói cần thận. Check mã ok. Chim ưnggggggggggggggggggg,0.0
387,"Giao nhanh cực, son siêu đẹp. Còn được tặng 1 cái túi xinh xinh 😘😘😘",0.0
388,"Sản phẩm bình thường, nói chung môi k dc mềm",1.0
389,Chất lượng sản phẩm rất kém,1.0
390,"Sản phẩm chất lượng
Màu đẹp
Lỳ lâu trôi
Giao hàng nhanhhhhhhhh",0.0
